Date,P.D,Temp
2017-08-09,23301.085,27.8
2017-08-09,22570.09375,28.7
2017-08-09,22280.40625,28.8
2017-08-09,23243.0575,29.6
2017-08-09,23102.93875,30.8
2017-08-09,23109.75625,31
2017-08-09,22772.81875,31.9
2017-08-09,21472.92625,31.2
2017-08-09,20797.0375,30.2
2017-08-09,20640.1675,29.2
2017-08-09,19737.43375,28.3
2017-08-09,19265.94625,27.9
2017-08-09,18210.22375,27
2017-08-09,17259.8575,26.1
2017-08-10,16402.77625,24.6
2017-08-10,15911.005,24.3
2017-08-10,15790.57375,24.2
2017-08-10,15807.1,24.2
2017-08-10,15990.86875,24.2
2017-08-10,16551.63625,24
2017-08-10,18175.72,23.9
2017-08-10,20200.64125,24.1
2017-08-10,21761.24125,24.1
2017-08-10,22647.145,24.7
2017-08-10,22605.64375,24.9
2017-08-10,21984.68875,25.4
2017-08-10,22181.54125,25.7
2017-08-10,23001.50875,25.8
2017-08-10,22833.88375,25.6
2017-08-10,22971.58375,26
2017-08-10,22805.3425,25.9
2017-08-10,21823.70125,26
2017-08-10,20540.74,25.4
2017-08-10,20121.46375,25.2
2017-08-10,19579.93375,24.9
2017-08-10,18806.9575,24.6
2017-08-10,17542.13125,24.3
2017-08-10,16838.10625,24.2
2017-08-11,16167.31375,24.2
2017-08-11,15584.24875,24.1
2017-08-11,15339.2125,24
2017-08-11,15335.93875,23.9
2017-08-11,14891.89,23.9
2017-08-11,15711.48625,23.9
2017-08-11,17244.68125,23.9
2017-08-11,19004.5075,24.1
2017-08-11,20251.39,24.8
2017-08-11,20646.59125,26.7
2017-08-11,21162.37,27.5
2017-08-11,20789.365,28.2
2017-08-11,20821.4275,29.5
2017-08-11,21810.775,29.7
2017-08-11,21481.2625,30.1
2017-08-11,21451.2475,31.1
2017-08-11,21117.71875,32.2
2017-08-11,19834.54375,31.3
2017-08-11,18398.88625,29.3
2017-08-11,18298.44625,28.5
2017-08-11,17555.83375,27
2017-08-11,16728.03625,26.5
2017-08-11,16058.84125,25.7
2017-08-11,15522.8125,25.3
2017-08-12,15108.41875,24.9
2017-08-12,14608.5475,24.7
2017-08-12,14457.92125,24.3
2017-08-12,14382.0625,24
2017-08-12,14490.265,23.8
2017-08-12,14944.73125,23.5
2017-08-12,16015.86625,23.2
2017-08-12,16610.755,23.4
2017-08-12,17116.67875,25.4
2017-08-12,18042.50875,27.2
2017-08-12,18298.49125,28.5
2017-08-12,18604.93,30.1
2017-08-12,18597.1,30.7
2017-08-12,18117.68125,31.3
2017-08-12,17841.80875,32.2
2017-08-12,17592.5425,31.3
2017-08-12,17539.06,30.8
2017-08-12,16996.18,31.1
2017-08-12,16435.71625,31.4
2017-08-12,16288.6,30.6
2017-08-12,15815.09875,29
2017-08-12,15514.36375,28.2
2017-08-12,14974.74625,27.5
2017-08-12,13044.80875,26.9
2017-08-13,14462.82625,26.3
2017-08-13,14293.85125,26
2017-08-13,14257.615,25.7
2017-08-13,14272.0375,25.3
2017-08-13,14202.72625,24.8
2017-08-13,14204.54875,24.6
2017-08-13,14522.8225,24.3
2017-08-13,15053.44,24.4
2017-08-13,15349.8325,24.3
2017-08-13,15815.21125,25.3
2017-08-13,16218.83875,26.7
2017-08-13,16462.60375,27.1
2017-08-13,16367.04625,27.9
2017-08-13,16397.8825,28.1
2017-08-13,16495.31875,28.4
2017-08-13,16489.87375,28.1
2017-08-13,16454.2675,28.2
2017-08-13,16131.55,28.1
2017-08-13,15833.93125,28.4
2017-08-13,15812.365,27.4
2017-08-13,15926.99125,26.9
2017-08-13,15822.6025,26.3
2017-08-13,15569.73625,25.7
2017-08-13,14941.04125,25.2
2017-08-14,14436.58,24.8
2017-08-14,14255.55625,24.3
2017-08-14,14183.725,24
2017-08-14,14140.33375,23.8
2017-08-14,14321.785,23.8
2017-08-14,15161.13625,23.5
2017-08-14,16505.42125,23.4
2017-08-14,18298.3,23.7
2017-08-14,19183.0225,24.3
2017-08-14,19658.32375,25.2
2017-08-14,20057.40625,25.7
2017-08-14,19446.55375,26.3
2017-08-14,19367.365,26.9
2017-08-14,20626.465,26.9
2017-08-14,20292.115,26.5
2017-08-14,20214.1525,26.2
2017-08-14,20009.785,25.3
2017-08-14,18225.7825,24.5
2017-08-14,18099.79375,24.3
2017-08-14,17499.13375,23.7
2017-08-14,16877.38,23.2
2017-08-14,16088.71,23.4
2017-08-14,15082.5325,23.6
2017-08-14,14776.1275,23.8
2017-08-15,14375.425,23.9
2017-08-15,14191.4875,24
2017-08-15,13888.28875,24
2017-08-15,13840.22875,22.7
2017-08-15,13869.02875,22.6
2017-08-15,14054.71,22.2
2017-08-15,14591.45875,21.9
2017-08-15,14792.94625,21.6
2017-08-15,14791.405,21.7
2017-08-15,15036.14875,21.7
2017-08-15,15159.17875,21.6
2017-08-15,15620.2825,21.5
2017-08-15,15586.2175,21.8
2017-08-15,15558.77875,22
2017-08-15,15554.81875,22.3
2017-08-15,17090.905,22.5
2017-08-15,17148.02125,22.4
2017-08-15,16936.90375,22.4
2017-08-15,16333.0375,22
2017-08-15,16318.94125,21.7
2017-08-15,16158.1,21.3
2017-08-15,15986.30125,21.3
2017-08-15,15809.755,21.1
2017-08-15,15550.5325,20.8
2017-08-16,15099.565,20.9
2017-08-16,14736.2125,20.8
2017-08-16,14515.40875,20.8
2017-08-16,14428.08625,20.8
2017-08-16,14734.26625,20.8
2017-08-16,15377.85625,20.5
2017-08-16,16800.21625,20.7
2017-08-16,18825.97,20.8
2017-08-16,20509.375,21.1
2017-08-16,20935.525,21.9
2017-08-16,21075.0475,22.8
2017-08-16,20863.0975,23.8
2017-08-16,21182.15875,24.5
2017-08-16,22784.24875,24.6
2017-08-16,22907.72875,26.4
2017-08-16,22783.9675,26.6
2017-08-16,22218.9925,26.6
2017-08-16,21199.28125,25.7
2017-08-16,19654.4875,25.4
2017-08-16,18875.68375,24.9
2017-08-16,18256.70875,24.5
2017-08-16,17519.04625,24.2
2017-08-16,16858.93,23.6
2017-08-16,16266.33625,22.5
2017-08-17,15742.7725,22
2017-08-17,15198.655,22
2017-08-17,15011.6125,21.7
2017-08-17,14761.03,21.5
2017-08-17,14557.99,21.2
2017-08-17,15440.38375,21.2
2017-08-17,17617.12375,21.3
2017-08-17,19241.815,21.6
2017-08-17,20911.5175,22.2
2017-08-17,21420.535,23.7
2017-08-17,21659.24875,24.6
2017-08-17,21465.29875,25.2
2017-08-17,21238.375,26.5
2017-08-17,22673.29,27
2017-08-17,22335.95875,27.5
2017-08-17,22511.52625,27.5
2017-08-17,22619.79625,27
2017-08-17,21499.9375,27.1
2017-08-17,19914.4975,27.3
2017-08-17,19004.17,26.8
2017-08-17,18571.30375,26.2
2017-08-17,17833.01125,25.7
2017-08-17,16768.98625,25.7
2017-08-17,15885.16375,25.2
2017-08-18,15339.3475,24.9
2017-08-18,14814.175,24.7
2017-08-18,14519.425,24.4
2017-08-18,14456.43625,24.4
2017-08-18,14566.19125,24.2
2017-08-18,15329.90875,24
2017-08-18,17556.08125,23.9
2017-08-18,19324.8625,24
2017-08-18,21110.8225,24.4
2017-08-18,21958.4425,24.6
2017-08-18,22473.22,25.2
2017-08-18,22169.56,26.6
2017-08-18,21920.35,27.3
2017-08-18,23062.03375,28.5
2017-08-18,22639.28125,28.4
2017-08-18,22877.2975,29.4
2017-08-18,22761.59125,30
2017-08-18,20713.57375,30.5
2017-08-18,19838.83,29.3
2017-08-18,18861.655,28.4
2017-08-18,18393.5425,27.3
2017-08-18,17643.2125,26.3
2017-08-18,16551.76,25.4
2017-08-18,16061.87875,25.2
2017-08-19,15276.5275,24.9
2017-08-19,14872.32625,24.3
2017-08-19,14569.6675,24
2017-08-19,14426.44375,23.6
2017-08-19,14381.46625,23.4
2017-08-19,14840.30875,23.3
2017-08-19,16374.87625,23.2
2017-08-19,17168.7325,23.3
2017-08-19,17495.815,24.4
2017-08-19,18195.46375,25.8
2017-08-19,18576.81625,26.3
2017-08-19,19264.34875,26.7
2017-08-19,19379.9425,27.4
2017-08-19,19037.7625,27.7
2017-08-19,18954.4,28.7
2017-08-19,18701.8375,28.5
2017-08-19,18419.67625,28.5
2017-08-19,17886.58375,28.3
2017-08-19,17540.005,27.9
2017-08-19,17546.78875,27.5
2017-08-19,17487.6475,27.1
2017-08-19,17272.44625,26.6
2017-08-19,15996.3025,26.3
2017-08-19,15572.515,26
2017-08-20,15100.915,25.8
2017-08-20,14767.555,23.8
2017-08-20,14380.27375,23.2
2017-08-20,14212.49125,23
2017-08-20,14209.4875,22.8
2017-08-20,14177.45875,22.5
2017-08-20,14579.66875,22.3
2017-08-20,15177.82,22.1
2017-08-20,15499.4575,22.1
2017-08-20,16151.395,22.1
2017-08-20,16574.72125,22.3
2017-08-20,16933.97875,22.6
2017-08-20,16925.99125,23
2017-08-20,17018.5225,23.9
2017-08-20,17396.2525,23.9
2017-08-20,17763.08125,24.1
2017-08-20,17668.33375,24
2017-08-20,16798.4275,23.8
2017-08-20,16937.6575,23.8
2017-08-20,17166.40375,23.7
2017-08-20,17008.94875,23.7
2017-08-20,16649.8375,23.8
2017-08-20,16006.6525,23.6
2017-08-20,15547.045,23.6
2017-08-21,14886.47875,23.7
2017-08-21,14608.2775,23.7
2017-08-21,14480.905,24.2
2017-08-21,14392.9075,24.5
2017-08-21,14781.35875,24.4
2017-08-21,15768.985,23.9
2017-08-21,17567.19625,23.7
2017-08-21,19692.50125,23.7
2017-08-21,21597.79,24.5
2017-08-21,22320.895,25.5
2017-08-21,22996.5925,25.8
2017-08-21,22290.97,26
2017-08-21,22321.0975,26.5
2017-08-21,23592.71875,26.6
2017-08-21,23359.5625,27.2
2017-08-21,22534.34125,27.3
2017-08-21,22527.16375,28.6
2017-08-21,21270.8425,29
2017-08-21,20689.6225,27.7
2017-08-21,19802.965,27.1
2017-08-21,19244.4925,26.1
2017-08-21,18478.165,25.8
2017-08-21,17150.24875,25.6
2017-08-21,16436.59375,25.5
2017-08-22,15723.3775,25.3
2017-08-22,15251.76625,25.1
2017-08-22,14959.7275,24.9
2017-08-22,14811.61,24.5
2017-08-22,14882.125,24
2017-08-22,15879.0775,23.9
2017-08-22,17585.0275,23.5
2017-08-22,19676.52625,23.6
2017-08-22,21436.34125,24.8
2017-08-22,22219.195,26.7
2017-08-22,22384.345,27.2
2017-08-22,21880.0075,27.9
2017-08-22,21721.25875,29
2017-08-22,23023.39,30
2017-08-22,22599.38875,30.8
2017-08-22,22874.85625,31.3
2017-08-22,23093.78125,30.8
2017-08-22,22144.61875,30.9
2017-08-22,21529.3675,30.9
2017-08-22,20887.74625,29
2017-08-22,20155.34875,27.6
2017-08-22,19139.72125,26.9
2017-08-22,17780.78875,26.2
2017-08-22,17194.0675,25.8
2017-08-23,16391.0875,25.4
2017-08-23,15726.37,25.1
2017-08-23,15442.6,25
2017-08-23,15275.965,24.9
2017-08-23,15008.94625,25
2017-08-23,16447.765,25
2017-08-23,18665.48875,25
2017-08-23,20652.34,24.7
2017-08-23,23004.3325,25.5
2017-08-23,22600.76125,26.1
2017-08-23,22513.855,25.7
2017-08-23,21936.42625,26.9
2017-08-23,22471.42,27.8
2017-08-23,24376.19125,28.2
2017-08-23,24049.21,29
2017-08-23,23562.6925,30.2
2017-08-23,23225.00125,29.4
2017-08-23,22124.90875,29.5
2017-08-23,20155.7425,28.8
2017-08-23,20616.7675,28.6
2017-08-23,20426.2825,27.9
2017-08-23,19654.54375,27.6
2017-08-23,19076.1925,27.5
2017-08-23,17767.01875,27.5
2017-08-24,17511.97,27.4
2017-08-24,16913.5825,27.4
2017-08-24,16596.52375,27.4
2017-08-24,16391.5375,27.4
2017-08-24,16562.48125,27.1
2017-08-24,17356.37125,27.2
2017-08-24,19295.37625,27
2017-08-24,21252.505,26.7
2017-08-24,22625.53375,27.1
2017-08-24,22950.43375,27.5
2017-08-24,23404.84375,27
2017-08-24,23157.02875,27.8
2017-08-24,22766.035,28
2017-08-24,24080.5525,27.6
2017-08-24,23599.84,26.9
2017-08-24,23368.03375,26.3
2017-08-24,22823.03875,26.4
2017-08-24,21423.3025,26.5
2017-08-24,20562.0475,26.9
2017-08-24,20537.1625,26.1
2017-08-24,20025.7825,25.4
2017-08-24,18931.16875,24.9
2017-08-24,17755.52125,24.6
2017-08-24,16923.8875,24.4
2017-08-25,15860.12125,23.9
2017-08-25,15426.63625,23.6
2017-08-25,15144.30625,23.4
2017-08-25,15028.465,22.9
2017-08-25,15150.01,22.7
2017-08-25,16016.89,22.6
2017-08-25,17731.93,22.3
2017-08-25,19615.495,22.5
2017-08-25,21233.425,23
2017-08-25,21451.30375,24.2
2017-08-25,21595.12375,25.9
2017-08-25,21163.84375,27.2
2017-08-25,20984.7325,28.5
2017-08-25,21854.12125,29.2
2017-08-25,21535.0375,29.9
2017-08-25,21966.64375,29.4
2017-08-25,21964.945,30.2
2017-08-25,20595.65125,30
2017-08-25,19357.9825,28.6
2017-08-25,18718.8925,26
2017-08-25,18288.29875,25
2017-08-25,17647.92625,24.3
2017-08-25,16369.76875,23.6
2017-08-25,15767.03875,22.9
2017-08-26,15529.86625,22.4
2017-08-26,15050.785,22
2017-08-26,14813.87125,21.8
2017-08-26,14628.98875,21.5
2017-08-26,14525.635,20.8
2017-08-26,14943.44875,19.9
2017-08-26,15718.09,19
2017-08-26,16449.205,19
2017-08-26,17003.21125,20.8
2017-08-26,17948.8525,22.7
2017-08-26,17992.55875,24.7
2017-08-26,18354.08875,26.2
2017-08-26,18221.60875,27.2
2017-08-26,17468.3875,28
2017-08-26,17383.045,28.7
2017-08-26,16906.4725,28.8
2017-08-26,16926.86875,28.9
2017-08-26,16492.945,28.8
2017-08-26,16181.5,28
2017-08-26,16070.0575,25.8
2017-08-26,16207.74625,24.7
2017-08-26,16066.75,24.2
2017-08-26,15403.72,23.6
2017-08-26,15043.48375,22.8
2017-08-27,14520.58375,22
2017-08-27,14070.20125,20.9
2017-08-27,13851.25375,20.1
2017-08-27,13717.8625,20
2017-08-27,13577.94625,19.5
2017-08-27,13529.47,19.2
2017-08-27,14134.3825,19
2017-08-27,14777.24125,19.5
2017-08-27,15141.20125,20.7
2017-08-27,15531.205,21.9
2017-08-27,15839.91625,22.8
2017-08-27,16348.91125,24.4
2017-08-27,16278.43,24.5
2017-08-27,16172.21875,24.8
2017-08-27,15914.8075,25
2017-08-27,15881.035,26.5
2017-08-27,15980.20375,26
2017-08-27,15855.75625,25.5
2017-08-27,15830.3875,24.7
2017-08-27,16046.8825,24.2
2017-08-27,15982.105,23.6
2017-08-27,15662.70625,23.1
2017-08-27,15194.48125,22.5
2017-08-27,15056.2525,21.9
2017-08-28,14529.26875,21.9
2017-08-28,14193.41125,21.7
2017-08-28,13926.62875,21
2017-08-28,13916.00875,20.7
2017-08-28,14443.465,20.8
2017-08-28,14803.0375,20.8
2017-08-28,16256.54875,20.7
2017-08-28,18515.27875,20.9
2017-08-28,20519.98375,21.6
2017-08-28,21239.69125,22.6
2017-08-28,20591.7925,24.3
2017-08-28,20282.04625,25.5
2017-08-28,20639.7175,26.4
2017-08-28,21297.3025,26.4
2017-08-28,21134.83,26
2017-08-28,21296.14375,25.1
2017-08-28,21195.54625,24.3
2017-08-28,20342.1775,22.1
2017-08-28,19104.84625,19.7
2017-08-28,18439.40875,18.7
2017-08-28,17915.125,18.5
2017-08-28,16968.60625,18.8
2017-08-28,15771.0775,19
2017-08-28,15461.8825,18.6
2017-08-29,14847.3625,18.3
2017-08-29,14453.5225,18.3
2017-08-29,14239.12,18.4
2017-08-29,14153.3275,18.4
2017-08-29,14323.28125,18.2
2017-08-29,14803.79125,17.9
2017-08-29,16315.3075,17.8
2017-08-29,18035.1625,17.4
2017-08-29,19692.86125,18.3
2017-08-29,20345.69875,18.9
2017-08-29,20057.20375,19.2
2017-08-29,20264.67625,19.1
2017-08-29,20058.3175,20.1
2017-08-29,21029.44,21.6
2017-08-29,20894.54125,22.7
2017-08-29,20895.44125,22.8
2017-08-29,20628.11875,23.7
2017-08-29,19579.55125,23.7
2017-08-29,17926.61125,22.5
2017-08-29,17361.97375,20.5
2017-08-29,16778.23375,19.4
2017-08-29,16159.25875,18.7
2017-08-29,15051.7975,17.9
2017-08-29,14496.1825,17.3
2017-08-30,13753.1875,17.1
2017-08-30,13414.30375,17
2017-08-30,13237.49875,17.4
2017-08-30,13096.87375,17.1
2017-08-30,13156.94875,16.6
2017-08-30,13822.105,16.3
2017-08-30,15524.01625,16.1
2017-08-30,17184.28,16.2
2017-08-30,18877.95625,16.7
2017-08-30,19985.3275,17.3
2017-08-30,20068.61125,18.4
2017-08-30,20344,19.6
2017-08-30,20116.2325,20.8
2017-08-30,20397.6625,21.3
2017-08-30,20387.09875,21.6
2017-08-30,20315.50375,21.5
2017-08-30,20307.28,23
2017-08-30,19848.62875,23.4
2017-08-30,17853.475,23.3
2017-08-30,17258.04625,22.4
2017-08-30,16875.6925,22.1
2017-08-30,16159.12375,21.8
2017-08-30,15826.73125,21.2
2017-08-30,15447.5275,20.7
2017-08-31,14935.12375,20.1
2017-08-31,14422.1575,19.3
2017-08-31,14106.06625,18.7
2017-08-31,13890.22375,18.1
2017-08-31,14038.195,17.6
2017-08-31,14840.84875,17.1
2017-08-31,16549.9825,16.7
2017-08-31,18398.72875,16.8
2017-08-31,19621.37875,18.9
2017-08-31,20497.55125,21.3
2017-08-31,20632.39375,23.2
2017-08-31,21180.26875,24.2
2017-08-31,21361.86625,25.2
2017-08-31,22247.96125,25.5
2017-08-31,22115.48125,25.6
2017-08-31,20411.545,27.1
2017-08-31,20758.2475,27.3
2017-08-31,20040.01375,27.3
2017-08-31,18505.76125,26.1
2017-08-31,17749.2325,24.5
2017-08-31,17216.4325,23.3
2017-08-31,16479.4,22.4
2017-08-31,16054.7575,21.8
2017-08-31,15205.3375,20.8
2017-09-01,14580.9625,20.4
2017-09-01,14172.86875,19.8
2017-09-01,13860.535,19.4
2017-09-01,14216.7325,18.7
2017-09-01,14794.92625,18.3
2017-09-01,15333.0025,17.9
2017-09-01,16758.25375,17.3
2017-09-01,18393.0475,17.4
2017-09-01,19607.22625,19.8
2017-09-01,20518.1275,22
2017-09-01,20816.10625,24
2017-09-01,21177.90625,25.7
2017-09-01,21138.4525,27.2
2017-09-01,22057.5325,27.2
2017-09-01,21984.77875,28.8
2017-09-01,21871.96375,28.8
2017-09-01,21613.77625,29.4
2017-09-01,20570.0575,29
2017-09-01,18242.24125,27.5
2017-09-01,17571.91,25.5
2017-09-01,16887.33625,24.3
2017-09-01,16261.78,23.4
2017-09-01,16047.9625,22.5
2017-09-01,15454.0975,21.8
2017-09-02,14833.885,21.3
2017-09-02,14444.725,20.7
2017-09-02,14177.79625,20.1
2017-09-02,14090.575,19.5
2017-09-02,14191.06,19.1
2017-09-02,14948.80375,18.8
2017-09-02,15391.0525,18.7
2017-09-02,16081.13875,19
2017-09-02,16361.24125,20.7
2017-09-02,17006.98,22.8
2017-09-02,17616.46,24.8
2017-09-02,18259.8475,26.1
2017-09-02,18002.3125,27.1
2017-09-02,17486.4325,28.2
2017-09-02,17270.68,29.2
2017-09-02,17256.15625,28.8
2017-09-02,17231.58625,28
2017-09-02,16767.0175,27.9
2017-09-02,16330.93375,27.6
2017-09-02,16056.07375,25.2
2017-09-02,15966.1525,24.3
2017-09-02,15541.3525,23.7
2017-09-02,14992.43125,23.1
2017-09-02,15373.6375,22.6
2017-09-03,14797.17625,22.3
2017-09-03,14454.02875,21.6
2017-09-03,14200.69,21.1
2017-09-03,14041.975,20.5
2017-09-03,14060.7625,20
2017-09-03,14017.30375,19.5
2017-09-03,14066.96125,19.1
2017-09-03,14268.2125,19.1
2017-09-03,14651.9725,20.9
2017-09-03,15296.7775,23
2017-09-03,16276.75375,25
2017-09-03,16637.98,26.5
2017-09-03,16760.3575,27
2017-09-03,16884.8725,27.7
2017-09-03,16979.27125,27.4
2017-09-03,17000.6125,27
2017-09-03,16960.315,28.9
2017-09-03,16833.58375,28.1
2017-09-03,16206.835,26.6
2017-09-03,16220.03125,25.5
2017-09-03,16138.49125,24.5
2017-09-03,15701.31625,23.9
2017-09-03,16068.8425,23.4
2017-09-03,15633.94,22.9
2017-09-04,15223.585,22.3
2017-09-04,14801.87875,21.6
2017-09-04,14536.6825,21
2017-09-04,14426.725,20.6
2017-09-04,14457.69625,20
2017-09-04,15069.62875,19.9
2017-09-04,16128.25375,19.7
2017-09-04,17957.00875,19.9
2017-09-04,19332.985,20.9
2017-09-04,20326.8325,23.7
2017-09-04,20535.32875,25.4
2017-09-04,20539.78375,27.7
2017-09-04,20814.6775,28.3
2017-09-04,22085.635,29.3
2017-09-04,21992.94625,29.8
2017-09-04,21663.02875,30.1
2017-09-04,21583.6825,29
2017-09-04,20663.1625,28.1
2017-09-04,18715.9225,27.3
2017-09-04,18036.6925,26
2017-09-04,17543.27875,25.1
2017-09-04,16833.15625,24.5
2017-09-04,16281.985,23.8
2017-09-04,15835.2925,23.3
2017-09-05,15214.82125,22.6
2017-09-05,14832.49,21.9
2017-09-05,14522.5075,21.3
2017-09-05,14424.43,20.9
2017-09-05,14490.59125,20.7
2017-09-05,15226.04875,20.6
2017-09-05,16680.1225,20.5
2017-09-05,18350.06125,20.5
2017-09-05,19538.33125,20.6
2017-09-05,19855.5025,21.2
2017-09-05,20029.66375,22.2
2017-09-05,20254.495,22.9
2017-09-05,20006.93875,23.4
2017-09-05,20411.51125,23.6
2017-09-05,20367.7825,23.7
2017-09-05,20293.94875,23.5
2017-09-05,20777.42875,23.4
2017-09-05,20419.2175,23.2
2017-09-05,18555.17125,23
2017-09-05,17811.68125,22.8
2017-09-05,17332.555,22.5
2017-09-05,16620.44125,22
2017-09-05,16065.6475,21.7
2017-09-05,15707.8525,21.3
2017-09-06,15129.77125,20.9
2017-09-06,14716.87375,20.5
2017-09-06,14529.8875,20.2
2017-09-06,14498.24125,20.1
2017-09-06,14617.0075,19.9
2017-09-06,15151.675,19.7
2017-09-06,16574.60875,19.6
2017-09-06,18366.7675,19.6
2017-09-06,19624.03375,20
2017-09-06,20335.95625,20.8
2017-09-06,20958.71125,22.1
2017-09-06,21282.66625,23.4
2017-09-06,20175.71125,23.9
2017-09-06,20547.65875,23.9
2017-09-06,20409.03625,23.4
2017-09-06,20246.8225,22.5
2017-09-06,20988.16375,21.3
2017-09-06,20182.66375,20.8
2017-09-06,18476.32,20.4
2017-09-06,17599.25875,20.1
2017-09-06,17179.04875,19.9
2017-09-06,16544.8975,19.2
2017-09-06,16139.30125,19
2017-09-06,15539.5975,18.6
2017-09-07,14828.0575,18.6
2017-09-07,14410.435,18.5
2017-09-07,14227.51,18.1
2017-09-07,14183.39875,18.1
2017-09-07,14624.87125,17.8
2017-09-07,15290.7475,17.8
2017-09-07,16262.6575,18.1
2017-09-07,18015.3625,18
2017-09-07,19326.325,19
2017-09-07,19948.1125,20.2
2017-09-07,20558.27875,22.4
2017-09-07,19948.12375,23.5
2017-09-07,20540.09875,24.8
2017-09-07,21225.94375,26
2017-09-07,21381.17125,26.3
2017-09-07,21407.47375,27.2
2017-09-07,21119.2825,26.5
2017-09-07,20592.895,27.2
2017-09-07,18824.49625,26.1
2017-09-07,18156.56125,24.3
2017-09-07,17568.1075,23.2
2017-09-07,17094.2125,22.6
2017-09-07,16567.88125,22.2
2017-09-07,15966.81625,22
2017-09-08,15257.14375,21.7
2017-09-08,14904.61375,21.5
2017-09-08,14666.935,21.4
2017-09-08,14642.95,21.1
2017-09-08,15139.8175,20.8
2017-09-08,15722.24125,20.5
2017-09-08,16569.47875,20.4
2017-09-08,18617.94625,20.5
2017-09-08,19933.56625,21.3
2017-09-08,20140.81375,22.9
2017-09-08,20457.27625,24.6
2017-09-08,20831.62,26
2017-09-08,20630.38,26.9
2017-09-08,22224.9775,27.8
2017-09-08,22365.085,29.2
2017-09-08,22108.95625,29.6
2017-09-08,21817.6825,29.6
2017-09-08,20825.905,29
2017-09-08,18797.09125,27.5
2017-09-08,18179.5225,25.5
2017-09-08,17691.73375,24.6
2017-09-08,17002.67125,23.5
2017-09-08,16688.45875,22.8
2017-09-08,16156.28875,22.6
2017-09-09,15650.3425,22.3
2017-09-09,15195.74125,21.8
2017-09-09,15184.4125,21.3
2017-09-09,14960.5825,20.7
2017-09-09,15033.415,20.1
2017-09-09,15429.31375,19.7
2017-09-09,15636.29125,19.4
2017-09-09,16338.15625,19.2
2017-09-09,16969.41625,20.6
2017-09-09,17638.195,22.6
2017-09-09,18490.12375,25.1
2017-09-09,18996.9925,26.6
2017-09-09,18654.475,27.2
2017-09-09,18362.48125,27.4
2017-09-09,18065.48125,27.9
2017-09-09,17971.61125,28.2
2017-09-09,17818.11625,27.9
2017-09-09,17222.04625,28
2017-09-09,16575.295,27
2017-09-09,16543.9075,25.5
2017-09-09,16302.02125,24.5
2017-09-09,16167.4375,23.6
2017-09-09,16007.26,22.9
2017-09-09,15609.73,22.4
2017-09-10,15153.7675,21.9
2017-09-10,14761.075,21.2
2017-09-10,14532.0925,20.6
2017-09-10,14429.97625,20.5
2017-09-10,14364.56875,20.3
2017-09-10,14325.0475,20
2017-09-10,14219.635,19.9
2017-09-10,14768.9725,20.4
2017-09-10,15287.7325,21.3
2017-09-10,15939.22,22.4
2017-09-10,16778.29,23.4
2017-09-10,17288.365,24.4
2017-09-10,17161.465,25.2
2017-09-10,17176.70875,25.5
2017-09-10,17275.01125,25.4
2017-09-10,17292.94375,26
2017-09-10,17307.7375,25.5
2017-09-10,17150.36125,25.2
2017-09-10,16560.72625,24.8
2017-09-10,16527.04375,24.2
2017-09-10,16339.97875,23.7
2017-09-10,16118.64625,23.2
2017-09-10,15918.6775,23
2017-09-10,15545.00875,22.6
2017-09-11,15072.7675,22.3
2017-09-11,14758.74625,21.8
2017-09-11,14512.70875,21.4
2017-09-11,14399.55625,20.8
2017-09-11,14504.76625,20.3
2017-09-11,15158.39125,19.5
2017-09-11,16971.1375,18.9
2017-09-11,18406.885,18.6
2017-09-11,19686.2575,18.8
2017-09-11,20149.02625,19
2017-09-11,20137.59625,19.1
2017-09-11,20504.6275,20.6
2017-09-11,20875.34875,22
2017-09-11,21283.88125,22.2
2017-09-11,21334.05625,22.9
2017-09-11,21006.54625,23.8
2017-09-11,20451.65125,23.7
2017-09-11,20187.49,24.5
2017-09-11,18827.78125,23.9
2017-09-11,18072.68125,23
2017-09-11,17552.79625,22.1
2017-09-11,17186.215,21.4
2017-09-11,16147.9075,20.7
2017-09-11,15575.3725,20.1
2017-09-12,14876.24125,19.6
2017-09-12,14435.48875,19.4
2017-09-12,14141.39125,19.2
2017-09-12,14087.695,18.8
2017-09-12,14198.00125,18.5
2017-09-12,14865.79,18.2
2017-09-12,16333.56625,17.8
2017-09-12,18103.10125,17.7
2017-09-12,20077.74625,19.1
2017-09-12,20846.425,21.8
2017-09-12,20868.05875,23.8
2017-09-12,20688.34,24.8
2017-09-12,20725.4425,25.4
2017-09-12,21407.78875,26.5
2017-09-12,20833.3975,27.2
2017-09-12,20776.4725,27.1
2017-09-12,21363.88,27
2017-09-12,20596.3375,26.7
2017-09-12,19174.10125,25.6
2017-09-12,18306.50125,23.6
2017-09-12,17179.76875,22.4
2017-09-12,16331.665,21.3
2017-09-12,15843.2125,20.1
2017-09-12,15302.6725,19.5
2017-09-13,14677.2175,18.9
2017-09-13,14256.085,18.3
2017-09-13,14039.55625,17.8
2017-09-13,14007.71875,17.4
2017-09-13,14621.665,17
2017-09-13,15064.99375,16.6
2017-09-13,15925.34875,16.1
2017-09-13,17898.4075,16.1
2017-09-13,19649.97625,18.1
2017-09-13,20349.50125,20.4
2017-09-13,20641.6075,23
2017-09-13,20947.855,24.3
2017-09-13,20852.635,24.8
2017-09-13,20972.50375,25.3
2017-09-13,21412.94125,26.6
